catalogo_id,dataset_id,distribucion_id,serie_id,indice_tiempo_frecuencia,serie_titulo,serie_unidades,serie_descripcion,distribucion_titulo,distribucion_descripcion,distribucion_url_descarga,dataset_responsable,dataset_fuente,dataset_titulo,dataset_descripcion,dataset_tema,serie_indice_inicio,serie_indice_final,serie_valores_cant,serie_dias_no_cubiertos,serie_actualizada,serie_valor_ultimo,serie_valor_anterior,serie_var_pct_anterior,serie_discontinuada,consultas_total,consultas_30_dias,consultas_90_dias,consultas_180_dias
"agroindustria,164521f9-8cb4-4e3f-8299-3853a1d890ec,65ff01cd-acaa-4aed-842b-870ff69b10d9,AGRO_0156,R/P1M,postres_lacteos_flanes,litro,Postres lácteos flanes,Serie de Tiempo de Existencias lácteas durante los años 1998 y 2008,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/164521f9-8cb4-4e3f-8299-3853a1d890ec/resource/65ff01cd-acaa-4aed-842b-870ff69b10d9/download/serie-existencias-lacteas-del-periodo-comprendido-entre-1998-2008.csv,Lácteos - Existencias entre los años 1998 y 2008,,Lácteos - Existencias entre los años 1998 y 2008,""Existencias lácteas en litros del período 1998 - 2008, desagregadas por mes y producto."",,1998-01-01,2008-12-01,132,5983,False,890.2,922.8,-0.035327264846120365,False,675,23,60,109"
"agroindustria,164521f9-8cb4-4e3f-8299-3853a1d890ec,65ff01cd-acaa-4aed-842b-870ff69b10d9,AGRO_0157,R/P1M,queso_fundido,litro,Queso fundido,Serie de Tiempo de Existencias lácteas durante los años 1998 y 2008,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/164521f9-8cb4-4e3f-8299-3853a1d890ec/resource/65ff01cd-acaa-4aed-842b-870ff69b10d9/download/serie-existencias-lacteas-del-periodo-comprendido-entre-1998-2008.csv,Lácteos - Existencias entre los años 1998 y 2008,,Lácteos - Existencias entre los años 1998 y 2008,""Existencias lácteas en litros del período 1998 - 2008, desagregadas por mes y producto."",,1998-01-01,2008-12-01,132,5983,False,0.0,0.0,nan,False,631,25,59,106"
"agroindustria,164521f9-8cb4-4e3f-8299-3853a1d890ec,65ff01cd-acaa-4aed-842b-870ff69b10d9,AGRO_0158,R/P1M,quesos_alta_humedad,litro,Quesos de alta humedad,Serie de Tiempo de Existencias lácteas durante los años 1998 y 2008,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/164521f9-8cb4-4e3f-8299-3853a1d890ec/resource/65ff01cd-acaa-4aed-842b-870ff69b10d9/download/serie-existencias-lacteas-del-periodo-comprendido-entre-1998-2008.csv,Lácteos - Existencias entre los años 1998 y 2008,,Lácteos - Existencias entre los años 1998 y 2008,""Existencias lácteas en litros del período 1998 - 2008, desagregadas por mes y producto."",,1998-01-01,2008-12-01,132,5983,False,36862.8,36412.2,0.012374973223260533,False,714,23,60,107"
"agroindustria,164521f9-8cb4-4e3f-8299-3853a1d890ec,65ff01cd-acaa-4aed-842b-870ff69b10d9,AGRO_0159,R/P1M,quesos_baja_humedad,litro,Quesos de baja humedad,Serie de Tiempo de Existencias lácteas durante los años 1998 y 2008,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/164521f9-8cb4-4e3f-8299-3853a1d890ec/resource/65ff01cd-acaa-4aed-842b-870ff69b10d9/download/serie-existencias-lacteas-del-periodo-comprendido-entre-1998-2008.csv,Lácteos - Existencias entre los años 1998 y 2008,,Lácteos - Existencias entre los años 1998 y 2008,""Existencias lácteas en litros del período 1998 - 2008, desagregadas por mes y producto."",,1998-01-01,2008-12-01,132,5983,False,243876.6,236558.6,0.03093525240680317,False,629,26,68,122"
"agroindustria,164521f9-8cb4-4e3f-8299-3853a1d890ec,65ff01cd-acaa-4aed-842b-870ff69b10d9,AGRO_0160,R/P1M,quesos_mediana_humedad,litro,Quesos mediana humedad,Serie de Tiempo de Existencias lácteas durante los años 1998 y 2008,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/164521f9-8cb4-4e3f-8299-3853a1d890ec/resource/65ff01cd-acaa-4aed-842b-870ff69b10d9/download/serie-existencias-lacteas-del-periodo-comprendido-entre-1998-2008.csv,Lácteos - Existencias entre los años 1998 y 2008,,Lácteos - Existencias entre los años 1998 y 2008,""Existencias lácteas en litros del período 1998 - 2008, desagregadas por mes y producto."",,1998-01-01,2008-12-01,132,5983,False,154023.1,170794.5,-0.09819637049202401,False,630,24,63,111"
"agroindustria,164521f9-8cb4-4e3f-8299-3853a1d890ec,65ff01cd-acaa-4aed-842b-870ff69b10d9,AGRO_0161,R/P1M,suero,litro,Suero lácteo,Serie de Tiempo de Existencias lácteas durante los años 1998 y 2008,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/164521f9-8cb4-4e3f-8299-3853a1d890ec/resource/65ff01cd-acaa-4aed-842b-870ff69b10d9/download/serie-existencias-lacteas-del-periodo-comprendido-entre-1998-2008.csv,Lácteos - Existencias entre los años 1998 y 2008,,Lácteos - Existencias entre los años 1998 y 2008,""Existencias lácteas en litros del período 1998 - 2008, desagregadas por mes y producto."",,1998-01-01,2008-12-01,132,5983,False,0.0,0.0,nan,False,601,25,63,112"
"agroindustria,164521f9-8cb4-4e3f-8299-3853a1d890ec,65ff01cd-acaa-4aed-842b-870ff69b10d9,AGRO_0162,R/P1M,yogur,litro,Yogur,Serie de Tiempo de Existencias lácteas durante los años 1998 y 2008,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/164521f9-8cb4-4e3f-8299-3853a1d890ec/resource/65ff01cd-acaa-4aed-842b-870ff69b10d9/download/serie-existencias-lacteas-del-periodo-comprendido-entre-1998-2008.csv,Lácteos - Existencias entre los años 1998 y 2008,,Lácteos - Existencias entre los años 1998 y 2008,""Existencias lácteas en litros del período 1998 - 2008, desagregadas por mes y producto."",,1998-01-01,2008-12-01,132,5983,False,8175.3,9033.0,-0.09495184324144801,False,631,20,56,103"
"agroindustria,1836491b-8b3b-4888-9cc3-6b8b4ea52c1a,4820c10d-f4c1-4ede-83b3-e0334cbb1e32,AGRO_0030,R/P1M,produccion_carne_miles_tn,miles,Miles de toneladas de carne aviar producida en ese mes,Producción de Carne Aviar,Dirección de Aves de Granja y No Tradicionales,https://datos.magyp.gob.ar/dataset/1836491b-8b3b-4888-9cc3-6b8b4ea52c1a/resource/4820c10d-f4c1-4ede-83b3-e0334cbb1e32/download/produccion_carne_aviar.csv,Aves - Producción de carne aviar,""Dirección de Porcinos, Aves de Granja y No Tradicionales"",Aves - Producción de carne aviar,""Datos mensuales de producción de carne aviar, expresados en miles de toneladas. La producción se estima a partir de la faena en establecimientos con habilitación nacional, provincial y municipal."",,2010-01-01,2020-06-01,126,1784,False,183.85,179.36,0.02503345227475462,False,1628,21,50,95"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0353,R/P1Y,leche_fluida,Dolares,Cantidad de dólares exportados de leche fluida.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,10915448.92,15359318.0,-0.2893272396599901,False,1469,45,114,177"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0354,R/P1Y,leche_polvo_entera,Dolares,Cantidad de dólares exportados de leche en polvo entera.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,340821460.0,385170859.0,-0.11514214526805622,False,1545,44,106,170"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0355,R/P1Y,leche_polvo_descremada,Dolares,Cantidad de dólares exportados de leche en polvo descremada.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,30449339.99,55900829.0,-0.4552971658076842,False,1319,36,95,151"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0356,R/P1Y,leche_maternizada,Dolares,Cantidad de dólares exportados de leche maternizada. (Incluye leche en polvo modificada.),Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,34869260.23,152674947.0,-0.7716111194720113,False,1193,31,84,134"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0357,R/P1Y,leche_condensada,Dolares,Cantidad de dólares exportados de leche condensada.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,0.0,0.0,nan,False,1597,44,109,172"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0358,R/P1Y,dulce_de_leche,Dolares,Cantidad de dólares exportados de dulce de leche.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,9562496.83,10349105.0,-0.07600736198927349,False,1547,45,106,161"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0359,R/P1Y,queso_pasta_blanda,Dolares,Cantidad de dólares exportados de queso de pasta blanda.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,51725331.31,52206489.0,-0.009216434570039733,False,1537,43,109,174"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0360,R/P1Y,queso_pasta_semidura,Dolares,Cantidad de dólares exportados de queso de pasta semidura.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,45656723.08,50042975.0,-0.08764970347985912,False,1587,46,114,185"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0361,R/P1Y,queso_pasta_dura,Dolares,Cantidad de dólares exportados de queso de pasta dura.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,44809834.18,64733481.0,-0.3077796298332852,False,1394,45,115,184"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0362,R/P1Y,queso_rallado,Dolares,Cantidad de dólares exportados de queso rallado.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,3992376.82,3027371.0,0.31876034354560434,False,1228,40,100,154"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0363,R/P1Y,queso_fundido,Dolares,Cantidad de dólares exportados de queso fundido.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,482261.72,549037.0,-0.12162255002850453,False,1470,45,109,168"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0364,R/P1Y,otros_quesos,Dolares,Cantidad de dólares exportados de otros quesos.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,0.0,94851.0,-1.0,False,1160,39,98,149"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0365,R/P1Y,manteca,Dolares,Cantidad de dólares exportados de manteca.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,26011094.68,48240912.0,-0.460808396823012,False,1138,39,90,146"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0366,R/P1Y,aceite_butirico,Dolares,Cantidad de dólares exportados de aceite butírico.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,7250459.68,31995339.0,-0.7733901278558105,False,1425,40,99,155"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0367,R/P1Y,crema,Dolares,Cantidad de dólares exportados de crema.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,552360.97,646963.0,-0.14622479183508175,False,1345,42,101,160"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0368,R/P1Y,yogur,Dolares,Cantidad de dólares exportados de yogur.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,6744224.98,8396212.0,-0.19675384804480878,False,1012,35,82,138"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0369,R/P1Y,otros_fermentados,Dolares,Cantidad de dólares exportados de otros fermentados. (Incluye a productos fermentados que no son yogur.),Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,1517914.24,1580748.0,-0.03974938446861864,False,1223,37,92,148"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0370,R/P1Y,caseina,Dolares,Cantidad de dólares exportados de caseina.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,41324620.0,80681304.0,-0.48780426255877074,False,1311,43,104,162"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0371,R/P1Y,caseinatos,Dolares,Cantidad de dólares exportados de caseinatos.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,163056.08,189803.0,-0.1409193742986149,False,1298,37,98,168"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0372,R/P1Y,suero,Dolares,Cantidad de dólares exportados de suero.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,57081830.18,87842733.0,-0.35018153203407276,False,980,32,90,137"
"agroindustria,1e46b460-afdb-4ceb-8ced-75e668d0ffdf,162d4ac7-f0ae-4817-988a-c540e1c586e0,AGRO_0373,R/P1Y,derivados_suero,Dolares,Cantidad de dólares exportados de derivados de suero.,Exportación anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/1e46b460-afdb-4ceb-8ced-75e668d0ffdf/resource/162d4ac7-f0ae-4817-988a-c540e1c586e0/download/lacteos-exportaciones-anual-dolares-1989-2009.csv,Lácteos - Exportaciones,,Lácteos - Exportaciones,Datos de exportaciones de productos lácteos.,,1989-01-01,2009-01-01,21,5618,False,0.0,0.0,nan,False,1309,42,109,171"
